CurrentLevel;WaveNumber;TowerID;TowerType;Action;Level;Range;FireRate;Cost;Timestamp
1;8;-2626096;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:04:29
1;8;-2611686;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:04:29
1;9;-2778320;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:37
1;9;-2764828;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:37
1;9;-2753524;Laser;Update;2;8,00;2,00;86;2025-01-30 09:04:37
1;9;-2710150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:37
1;9;-2697804;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:37
1;9;-2692546;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:37
1;9;-2676050;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:37
1;9;-2670190;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:37
1;9;-2660222;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:04:37
1;9;-2645862;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:37
1;9;-2611686;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:04:37
1;10;-2802490;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:45
1;10;-2793190;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:45
1;10;-2778320;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:45
1;10;-2764828;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:45
1;10;-2753524;Laser;Update;2;8,00;2,00;86;2025-01-30 09:04:45
1;10;-2710150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:45
1;10;-2697804;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:45
1;10;-2692546;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:04:45
1;10;-2676050;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:45
1;10;-2670190;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:45
1;10;-2645862;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:04:45
2;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025-01-30 09:04:46
2;1;-2822914;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:05:33
2;1;-2821632;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:05:33
2;1;-2813096;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:05:33
2;1;-2810128;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:05:33
2;1;-2805826;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:05:33
2;1;-2805680;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:05:33
2;2;-2854726;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:06
2;2;-2851918;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:06
2;2;-2845660;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:06
2;2;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:06
2;2;-2829630;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:06
2;2;-2822914;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:06
2;2;-2821632;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:06
2;2;-2810128;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:06:06
2;2;-2805680;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:06
2;3;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:06:25
2;3;-2854726;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:25
2;3;-2851918;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:25
2;3;-2845660;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:25
2;3;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:25
2;3;-2829630;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:25
2;3;-2822914;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:25
2;3;-2821632;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:25
2;3;-2810128;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:06:25
2;4;-2894166;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:41
2;4;-2885858;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:06:41
2;4;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:06:41
2;4;-2854726;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:41
2;4;-2851918;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:41
2;4;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:41
2;4;-2829630;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:41
2;4;-2822914;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:41
2;4;-2821632;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:41
2;5;-2927196;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:06:52
2;5;-2924000;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:06:52
2;5;-2905326;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:06:52
2;5;-2885858;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:06:52
2;5;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:06:52
2;5;-2851918;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:52
2;5;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:06:52
2;5;-2822914;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:52
2;5;-2821632;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:06:52
2;6;-2948666;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:03
2;6;-2935918;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:03
2;6;-2927196;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:03
2;6;-2924000;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:03
2;6;-2905326;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:03
2;6;-2885858;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:03
2;6;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:03
2;6;-2851918;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:07:03
2;6;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:03
2;7;-2985074;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:13
2;7;-2981072;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:13
2;7;-2976784;Laser;Update;0;5,00;2,00;16;2025-01-30 09:07:13
2;7;-2948666;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:13
2;7;-2935918;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:13
2;7;-2927196;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:13
2;7;-2924000;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:13
2;7;-2905326;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:13
2;7;-2885858;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:13
2;7;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:13
2;7;-2851918;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:07:13
2;7;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:13
2;8;-2999564;Laser;Update;1;6,00;2,00;46;2025-01-30 09:07:21
2;8;-2985074;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:21
2;8;-2981072;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:21
2;8;-2948666;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:21
2;8;-2935918;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:21
2;8;-2927196;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:21
2;8;-2924000;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:21
2;8;-2905326;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:21
2;8;-2885858;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:21
2;8;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:21
2;8;-2851918;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:07:21
2;8;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:21
2;9;-3052908;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:30
2;9;-3037522;Laser;Update;2;8,00;2,00;86;2025-01-30 09:07:30
2;9;-2985074;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:30
2;9;-2981072;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:30
2;9;-2948666;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:30
2;9;-2935918;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:30
2;9;-2927196;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:30
2;9;-2924000;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:30
2;9;-2905326;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:30
2;9;-2885858;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:30
2;9;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:30
2;9;-2836468;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:30
2;10;-3065886;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:38
2;10;-3052908;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:38
2;10;-3037522;Laser;Update;2;8,00;2,00;86;2025-01-30 09:07:38
2;10;-2985074;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:38
2;10;-2981072;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:07:38
2;10;-2948666;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:38
2;10;-2935918;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:38
2;10;-2927196;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:38
2;10;-2924000;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:07:38
2;10;-2905326;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:38
2;10;-2885858;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:38
2;10;-2871138;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:07:38
3;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025-01-30 09:07:39
3;1;-3122044;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3120776;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3117016;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3113886;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3109570;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3107342;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3105758;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3101212;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:10
3;1;-3098480;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:08:10
3;2;-3148536;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:21
3;2;-3144146;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:21
3;2;-3125696;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3122672;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3122556;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3122044;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3120776;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3117016;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3113886;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3109570;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3107342;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3105758;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3101212;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:21
3;2;-3098480;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:08:21
3;3;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:08:32
3;3;-3148536;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:32
3;3;-3125696;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3122672;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3122556;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3122044;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3120776;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3117016;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3113886;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3109570;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3107342;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3105758;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3101212;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:32
3;3;-3098480;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:08:32
3;4;-3260024;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3252442;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3240996;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3230684;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3214762;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3208838;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3205508;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3203712;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3202284;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3201952;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:08:42
3;4;-3148536;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:42
3;4;-3117016;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:42
3;4;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:42
3;4;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:42
3;4;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:42
3;4;-3098480;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:08:42
3;5;-3316014;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:08:52
3;5;-3308376;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:08:52
3;5;-3287298;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:08:52
3;5;-3277920;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:08:52
3;5;-3267130;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:52
3;5;-3260024;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:52
3;5;-3252442;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:52
3;5;-3240996;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:52
3;5;-3230684;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:53
3;5;-3208838;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:53
3;5;-3205508;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:53
3;5;-3203712;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:53
3;5;-3202284;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:53
3;5;-3201952;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:08:53
3;5;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:08:53
3;5;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:53
3;5;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:53
3;5;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:08:53
3;6;-3361594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3354726;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3344960;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3320078;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3317198;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3316014;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3308376;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3287298;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:09:04
3;6;-3277920;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:09:04
3;6;-3267130;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:04
3;6;-3260024;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:04
3;6;-3252442;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:04
3;6;-3208838;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:04
3;6;-3205508;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:04
3;6;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:04
3;6;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:04
3;6;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:04
3;6;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:04
3;7;-3411698;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3399594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3373542;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3361594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3354726;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3344960;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3320078;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3317198;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3316014;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3308376;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3287298;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:09:14
3;7;-3277920;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:09:14
3;7;-3260024;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:14
3;7;-3205508;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:14
3;7;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:14
3;7;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:14
3;7;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:14
3;7;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:14
3;8;-3458880;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:09:24
3;8;-3411698;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3399594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3373542;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3361594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3354726;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3344960;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3320078;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3317198;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3316014;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3308376;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3287298;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:09:24
3;8;-3277920;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:09:24
3;8;-3260024;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:24
3;8;-3205508;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:24
3;8;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:24
3;8;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:24
3;8;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:24
3;8;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:24
3;9;-3523558;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:09:34
3;9;-3510824;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:09:34
3;9;-3458880;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:09:34
3;9;-3411698;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3399594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3373542;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3361594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3354726;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3344960;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3320078;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3317198;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3316014;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3308376;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3260024;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:34
3;9;-3205508;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:34
3;9;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:34
3;9;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:34
3;9;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:34
3;9;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:34
3;10;-3592226;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:09:45
3;10;-3523558;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:09:45
3;10;-3510824;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:09:45
3;10;-3458880;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:09:45
3;10;-3411698;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3399594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3373542;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3361594;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3354726;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3344960;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3320078;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3317198;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3316014;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3308376;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3260024;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:45
3;10;-3205508;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:09:45
3;10;-3155104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:09:45
3;10;-3098666;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:45
3;10;-3098590;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:45
3;10;-3098554;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:09:45
4;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025-01-30 09:09:46
4;1;-3622348;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:29
4;1;-3606834;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:29
4;1;-3603822;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:29
4;1;-3601580;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:29
4;1;-3600110;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:29
4;1;-3600034;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:29
4;1;-3599958;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:29
4;1;-3599884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:29
4;2;-3641432;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:42
4;2;-3637602;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:42
4;2;-3635760;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:42
4;2;-3628364;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:42
4;2;-3624532;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:42
4;2;-3622348;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:42
4;2;-3606834;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:42
4;2;-3603822;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:42
4;2;-3601580;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:42
4;2;-3600110;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:42
4;2;-3600034;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:42
4;2;-3599958;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:10:42
4;2;-3599884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:42
4;3;-3650918;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:52
4;3;-3641432;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:52
4;3;-3637602;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:52
4;3;-3635760;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:10:52
